N,seed,solver,opt_type,t,status
100,12,scipy.slsqp,NLP,0.3725309371948242,ok
100,12,scipy.cobyla,NLP,4.125349044799805,2
100,12,scipy.trust-constr,NLP,13.471711874008179,ok
100,12,pyomo.ipopt,NLP,0.17410922050476074,ok
100,12,pyomo.cbc,MILP,0.3732469081878662,ok
100,12,pyomo.glpk,MILP,0.1804518699645996,ok
100,12,cvxpy.cbc,MILP,0.2728569507598877,ok
100,12,cvxpy.glpk,MILP,0.10038018226623535,ok
100,12,cvxpy.ecos,MILP,0.10048627853393555,ok
