N,seed,solver,opt_type,t,status
200,12,scipy.slsqp,NLP,2.329698085784912,ok
200,12,scipy.cobyla,NLP,25.33868908882141,2
200,12,scipy.trust-constr,NLP,31.68756890296936,0
200,12,pyomo.ipopt,NLP,0.14452195167541504,ok
200,12,pyomo.cbc,MILP,0.6849379539489746,ok
200,12,pyomo.glpk,MILP,0.3438379764556885,ok
200,12,cvxpy.cbc,MILP,0.32164597511291504,ok
200,12,cvxpy.glpk,MILP,0.1922440528869629,ok
200,12,cvxpy.ecos,MILP,0.16799306869506836,ok
