N,seed,solver,opt_type,t,status
10,21,scipy.slsqp,NLP,0.007447004318237305,ok
10,21,scipy.cobyla,NLP,0.007661104202270508,ok
10,21,scipy.trust-constr,NLP,0.5922191143035889,ok
10,21,pyomo.ipopt,NLP,0.035019874572753906,ok
10,21,pyomo.cbc,MILP,0.06173992156982422,ok
10,21,pyomo.glpk,MILP,0.035333871841430664,ok
10,21,cvxpy.cbc,MILP,0.020951032638549805,ok
10,21,cvxpy.glpk,MILP,0.012015104293823242,ok
10,21,cvxpy.ecos,MILP,0.016762733459472656,ok
