N,seed,solver,opt_type,t,status
50,29,scipy.slsqp,NLP,0.09392881393432617,ok
50,29,scipy.cobyla,NLP,0.511307954788208,2
50,29,scipy.trust-constr,NLP,7.448498010635376,0
50,29,pyomo.ipopt,NLP,0.06737208366394043,ok
50,29,pyomo.cbc,MILP,0.1609818935394287,ok
50,29,pyomo.glpk,MILP,0.08597803115844727,ok
50,29,cvxpy.cbc,MILP,0.06825923919677734,ok
50,29,cvxpy.glpk,MILP,0.04341006278991699,ok
50,29,cvxpy.ecos,MILP,0.041246891021728516,ok
