N,seed,solver,opt_type,t,status
200,10,scipy.slsqp,NLP,3.2323288917541504,ok
200,10,scipy.cobyla,NLP,0.17959284782409668,5
200,10,scipy.trust-constr,NLP,33.607075929641724,ok
200,10,pyomo.ipopt,NLP,0.16115832328796387,ok
200,10,pyomo.cbc,MILP,0.837212085723877,ok
200,10,pyomo.glpk,MILP,0.582930326461792,ok
200,10,cvxpy.cbc,MILP,0.5414860248565674,ok
200,10,cvxpy.glpk,MILP,0.4123051166534424,ok
200,10,cvxpy.ecos,MILP,0.2236490249633789,ok
