N,seed,solver,opt_type,t,status
20,15,scipy.slsqp,NLP,0.015413045883178711,ok
20,15,scipy.cobyla,NLP,0.021258831024169922,ok
20,15,scipy.trust-constr,NLP,1.5121891498565674,ok
20,15,pyomo.ipopt,NLP,0.0487668514251709,ok
20,15,pyomo.cbc,MILP,0.09437274932861328,ok
20,15,pyomo.glpk,MILP,0.043231964111328125,ok
20,15,cvxpy.cbc,MILP,0.07358908653259277,ok
20,15,cvxpy.glpk,MILP,0.013992786407470703,ok
20,15,cvxpy.ecos,MILP,0.023061037063598633,ok
