N,seed,solver,opt_type,t,status
500,10,scipy.slsqp,NLP,40.333248138427734,ok
500,10,pyomo.ipopt,NLP,0.22939300537109375,ok
500,10,pyomo.cbc,MILP,1.4108519554138184,ok
500,10,pyomo.glpk,MILP,0.6281042098999023,ok
500,10,cvxpy.cbc,MILP,0.5123331546783447,ok
500,10,cvxpy.glpk,MILP,0.32005977630615234,ok
500,10,cvxpy.ecos,MILP,0.3880488872528076,ok
