N,seed,solver,opt_type,t,status
10,18,scipy.slsqp,NLP,0.009439945220947266,ok
10,18,scipy.cobyla,NLP,0.014216899871826172,ok
10,18,scipy.trust-constr,NLP,0.40900087356567383,ok
10,18,pyomo.ipopt,NLP,0.038072824478149414,ok
10,18,pyomo.cbc,MILP,0.08894896507263184,ok
10,18,pyomo.glpk,MILP,0.0402979850769043,ok
10,18,cvxpy.cbc,MILP,0.09072685241699219,ok
10,18,cvxpy.glpk,MILP,0.0156400203704834,ok
10,18,cvxpy.ecos,MILP,0.014536142349243164,ok
