N,seed,solver,opt_type,t,status
20,27,scipy.slsqp,NLP,0.007737159729003906,ok
20,27,scipy.cobyla,NLP,0.02200794219970703,ok
20,27,scipy.trust-constr,NLP,0.7531859874725342,ok
20,27,pyomo.ipopt,NLP,0.040289878845214844,ok
20,27,pyomo.cbc,MILP,0.06604790687561035,ok
20,27,pyomo.glpk,MILP,0.04076385498046875,ok
20,27,cvxpy.cbc,MILP,0.022586822509765625,ok
20,27,cvxpy.glpk,MILP,0.014075756072998047,ok
20,27,cvxpy.ecos,MILP,0.019538402557373047,ok
